    226.56 1.962085e+01 1.357220e+03 3.798613e+01 5.265080e-01
    453.12 2.058810e+01 1.928083e+03 4.032112e+01 9.920360e-01
    679.69 2.061313e+01 2.149305e+03 4.053290e+01 1.480279e+00
    906.25 1.971187e+01 2.184957e+03 3.884095e+01 2.059682e+00
   1132.81 1.977503e+01 2.324284e+03 3.903802e+01 2.561605e+00
   1699.22 2.009951e+01 2.527124e+03 3.975430e+01 3.773177e+00
   2265.62 2.067812e+01 2.696435e+03 4.094243e+01 4.884908e+00
   3398.44 2.031654e+01 2.761058e+03 4.026803e+01 7.450078e+00
   4531.25 2.039136e+01 2.783693e+03 4.043213e+01 9.893121e+00
